meanfreq,IQR,sfm,mode,meanfun,minfun,maxfun,meandom,mindom,maxdom,label
0.181644607,0.085415987,0.322414949,0.196867863,0.110725492,0.047244094,0.274285714,0.499273256,0.0234375,4.6875,male
0.181798988,0.101897356,0.427947098,0.190730949,0.110585853,0.049740933,0.274285714,0.7890625,0.0234375,4.359375,male
0.18087905,0.103352941,0.502994699,0.223176471,0.129785456,0.04729064,0.277456647,1.387276786,0.0234375,5.15625,male
0.191853569,0.102,0.444194324,0.2235,0.119381564,0.051391863,0.275862069,1.430989583,0.0234375,11.5546875,male
0.186317595,0.095696203,0.291939425,0.221075949,0.119742697,0.04743083,0.272727273,0.781427557,0.0234375,5.0859375,male
0.18717832,0.089554656,0.35255569,0.200647773,0.114047865,0.046966732,0.279069767,1.307692308,0.0234375,4.59375,male
0.180507097,0.106730463,0.472428789,0.210781499,0.147369343,0.048387097,0.277456647,0.682528409,0.0234375,4.3828125,male
0.184000023,0.103595113,0.2958747,0.208656195,0.117887016,0.048,0.279069767,0.790178571,0.0234375,5.109375,male
0.182069978,0.099731183,0.331702984,0.185913978,0.128235277,0.046920821,0.279069767,1.13060462,0.0234375,5.0859375,male
0.180498409,0.107876712,0.362671993,0.195616438,0.1215159,0.048096192,0.277456647,0.628605769,0.0234375,4.78125,male
0.184500922,0.106418919,0.331396577,0.190608108,0.115013107,0.048435923,0.271186441,0.705208333,0.0234375,5.015625,male
0.189539865,0.114285714,0.403945736,0.208311688,0.130420027,0.048533873,0.279069767,0.71484375,0.0234375,5.34375,male
0.179325597,0.10505295,0.473760683,0.209258699,0.122219466,0.047384008,0.279069767,0.620584239,0.0234375,5.7421875,male
0.182656194,0.103106457,0.37713195,0.193507853,0.123375215,0.047384008,0.279069767,0.587946429,0.0234375,3.7734375,male
0.181030649,0.103639191,0.374933247,0.099284603,0.119687996,0.048144433,0.26519337,0.864329268,0.0234375,4.5703125,male
0.183245813,0.097764165,0.387536588,0.198958652,0.12833229,0.047105005,0.277456647,1.373046875,0.0234375,5.8125,male
0.182671803,0.091708861,0.342079417,0.208670886,0.120813523,0.047151277,0.277456647,0.663034539,0.0234375,4.3125,male
0.185014891,0.09280303,0.342746836,0.189318182,0.118935243,0.047105005,0.279069767,1.011328125,0.0234375,5.34375,male
0.18215926,0.096027165,0.464984555,0.191578947,0.130391483,0.048484848,0.277456647,1.118554688,0.0234375,4.6640625,male
0.189469979,0.063299389,0.326896146,0.187046843,0.105009412,0.046920821,0.271186441,0.641335227,0.0234375,4.640625,male
0.182937321,0.101581395,0.451578385,0.199255814,0.123353969,0.047666336,0.277456647,1.219383446,0.0234375,7.21875,male
0.181591722,0.097896296,0.406343964,0.203674074,0.119410304,0.047058824,0.271186441,0.982536765,0.0234375,4.453125,male
0.186741003,0.086882353,0.35870682,0.203411765,0.124045865,0.04719764,0.275862069,0.373909884,0.0234375,1.6640625,male
0.180378964,0.109919225,0.495646383,0.199483037,0.134858946,0.047524752,0.279069767,1.253605769,0.0234375,8.9765625,male
0.194976574,0.095151515,0.290411258,0.248484848,0.101591795,0.047151277,0.251308901,0.678977273,0.0234375,3.65625,male
0.185179191,0.101959335,0.354815015,0.195637708,0.125430246,0.047761194,0.274285714,0.636160714,0.0234375,3.1171875,male
0.182422051,0.083059701,0.389725381,0.205298507,0.13246171,0.05026178,0.277456647,0.616957721,0.0234375,4.828125,male
0.197826351,0.105,0.441122077,0.232054795,0.124957276,0.047571853,0.275862069,1.016015625,0.0234375,6.6328125,male
0.181089734,0.106068223,0.415424514,0.221687612,0.144496815,0.046920821,0.279069767,0.6328125,0.0234375,3,male
0.181542883,0.09005618,0.396000394,0.186404494,0.127600374,0.048435923,0.275862069,1.287388393,0.0234375,5.296875,male
0.178261924,0.100909091,0.464356389,0.205454545,0.124655386,0.04719764,0.271186441,1.076489826,0.0234375,5.15625,male
0.176383486,0.103317829,0.437591244,0.193178295,0.11832712,0.04719764,0.277456647,1.064877717,0.0234375,8.0390625,male
0.180726589,0.108156863,0.364627767,0.199294118,0.120503751,0.047337278,0.275862069,0.606841216,0.0234375,4.5703125,male
0.183874493,0.106533865,0.449218178,0.225896414,0.122805822,0.048,0.277456647,1.119140625,0.0234375,4.6171875,male
0.172597775,0.11191358,0.586540457,0.217345679,0.115270947,0.048582996,0.279069767,0.595748547,0.0234375,3.84375,male
0.181858601,0.104463373,0.347664255,0.207972743,0.113327341,0.046920821,0.274285714,0.51615767,0.0234375,4.359375,male
0.169407349,0.111629956,0.601131805,0.196123348,0.128854056,0.04729064,0.279069767,0.992897727,0.0234375,8.015625,male
0.189249598,0.098378378,0.431242709,0.205743243,0.12737794,0.047619048,0.274285714,1.08423913,0.0234375,5.5546875,male
0.180063603,0.096835237,0.418560779,0.189102773,0.111340246,0.047856431,0.277456647,0.84321733,0.0234375,6.140625,male
0.174543018,0.110384615,0.626767667,0.214846154,0.131298777,0.047384008,0.271186441,1.279101563,0.0234375,4.921875,male
0.192210007,0.111461538,0.402723755,0.243384615,0.125783522,0.047477745,0.277456647,0.979940878,0.0234375,4.640625,male
0.18333109,0.09634895,0.385104468,0.195411955,0.116747854,0.046966732,0.279069767,0.910546875,0.0234375,3.8203125,male
0.164709822,0.112343032,0.613574229,0.205819296,0.123410043,0.046966732,0.26519337,1.279575893,0.0234375,8.109375,male
0.186213643,0.100827251,0.348884066,0.210510949,0.114621062,0.04729064,0.277456647,0.621471774,0.0234375,3.8671875,male
0.178696052,0.099216354,0.474674585,0.197001704,0.136460846,0.049382716,0.279069767,0.925464527,0.0234375,4.5,male
0.177326095,0.096266174,0.620632757,0.236007394,0.113783056,0.047058824,0.277456647,0.86328125,0.0234375,4.21875,male
0.181702123,0.106111111,0.359676717,0.207777778,0.132513218,0.046966732,0.274285714,1.536328125,0.0234375,11.7890625,male
0.190578004,0.090273224,0.370873883,0.186666667,0.118139519,0.04719764,0.279069767,1.262109375,0.0234375,4.7578125,male
0.186942773,0.087761194,0.411413049,0.183358209,0.129195918,0.048241206,0.277456647,0.758634868,0.0234375,4.5,male
0.179939508,0.100956175,0.528054201,0.203027888,0.125424822,0.047477745,0.279069767,1.221428571,0.0234375,4.921875,male
0.187696863,0.092099174,0.358652098,0.227239669,0.12098708,0.048681542,0.274285714,0.658430233,0.0234375,8.390625,male
0.178708207,0.104862745,0.433658959,0.192705882,0.11673067,0.047012733,0.279069767,1.0546875,0.0234375,5.15625,male
0.191543053,0.101634615,0.396912582,0.230192308,0.127358701,0.047856431,0.275862069,1.545258621,0.1171875,5.15625,male
0.179837622,0.096072235,0.432740195,0.191512415,0.119142966,0.047384008,0.269662921,0.943359375,0.0234375,4.453125,male
0.180473096,0.103467601,0.481725935,0.217723292,0.118442301,0.046966732,0.269662921,1.67278343,0.0234375,9.3984375,male
0.178447466,0.101440678,0.50283258,0.189237288,0.128262244,0.047477745,0.271186441,1.082386364,0.0234375,4.6640625,male
0.19065272,0.101978947,0.358169232,0.218105263,0.104187383,0.047151277,0.262295082,0.717447917,0.140625,3.09375,male
0.206842441,0.126265823,0.238467509,0.277341772,0.141784576,0.047151277,0.279069767,1.209578804,0.0234375,7.1015625,male
0.19563958,0.114488889,0.459705882,0.260918519,0.137923852,0.047619048,0.263736264,1.171875,0.0234375,6.3515625,male
0.192725758,0.100679012,0.313133903,0.14345679,0.133600507,0.048048048,0.279069767,1.130514706,0.0234375,6.7734375,male
0.193316995,0.105479452,0.416136092,0.265136986,0.143739405,0.047856431,0.277456647,0.880664063,0.0234375,6.0234375,male
0.202971887,0.107106796,0.230464573,0.143533981,0.137973175,0.04743083,0.274285714,0.836148649,0.0234375,6.9375,male
0.187855712,0.084933333,0.342158111,0.161466667,0.139569467,0.047524752,0.275862069,1.154575893,0.0234375,7.4296875,male
0.207791853,0.108656716,0.271040584,0.249179104,0.141775334,0.047105005,0.266666667,0.949835526,0.0234375,4.921875,male
0.199699211,0.094988914,0.24191324,0.241507761,0.126991342,0.048879837,0.248704663,0.74296875,0.0234375,6.515625,male
0.207164493,0.117774141,0.290112469,0.274959083,0.127705512,0.046920821,0.279069767,1.094791667,0.0234375,5.6953125,male
0.20093995,0.113433735,0.260091008,0.255120482,0.116426431,0.047856431,0.256684492,0.990998641,0.140625,5.296875,male
0.205887611,0.112603232,0.277205991,0.26491921,0.122735171,0.047151277,0.279069767,1.159254808,0.0234375,6,male
0.203865218,0.111901408,0.330275922,0.228239437,0.136294635,0.052805281,0.274285714,1.13671875,0.0234375,5.9296875,male
0.194042541,0.09816092,0.400146609,0.234137931,0.14078503,0.048730964,0.272727273,1.296705163,0.0234375,6.7265625,male
0.199452407,0.104942717,0.401425366,0.248837971,0.137417035,0.051835853,0.277456647,0.997112772,0.0234375,8.109375,male
0.191527796,0.107436333,0.415626598,0.170186757,0.134617399,0.047571853,0.274285714,1.053420608,0.0234375,4.828125,male
0.201977217,0.102123288,0.253859946,0.245,0.131586425,0.047337278,0.274285714,1.257621951,0.0234375,8.6953125,male
0.208139028,0.114884547,0.17982383,0.261101243,0.131917078,0.051724138,0.274285714,0.881359012,0.0234375,6.09375,male
0.199122707,0.106686747,0.297445205,0.269457831,0.127859664,0.047384008,0.279069767,1.287627551,0.1171875,7.9921875,male
0.204335992,0.112895204,0.26654301,0.263090586,0.130041296,0.047808765,0.271186441,1.608258929,0.0234375,10.8046875,male
0.209095152,0.110757856,0.277778296,0.254121996,0.12842294,0.053872054,0.271186441,0.659505208,0.0234375,5.390625,male
0.203549378,0.103985507,0.315269934,0.261231884,0.124408666,0.047058824,0.275862069,1.01953125,0.0234375,8.2265625,male
0.205742047,0.106607407,0.322782908,0.239762963,0.133266282,0.047524752,0.277456647,1.08046875,0.0234375,7.640625,male
0.208433826,0.106192593,0.250315369,0.238518519,0.133431129,0.047477745,0.277456647,1.0546875,0.0234375,15.09375,male
0.201886646,0.118479339,0.31294113,0.27861157,0.137701876,0.04989605,0.279069767,0.959765625,0.0234375,7.5,male
0.193282474,0.102052067,0.405374028,0.23712098,0.140460284,0.050052138,0.277456647,1.563920455,0.0234375,8.6953125,male
0.19679525,0.102857143,0.324611927,0.278241758,0.129766242,0.047524752,0.279069767,0.652434593,0.0234375,4.6171875,male
0.197676486,0.099620035,0.323876455,0.259205527,0.124853284,0.047151277,0.279069767,0.530886628,0.0234375,3.6328125,male
0.200428134,0.111748879,0.325975126,0.234798206,0.137182271,0.052230686,0.275862069,0.770089286,0.0234375,3.984375,male
0.204844881,0.116529412,0.264156381,0.251588235,0.135820568,0.050052138,0.277456647,1.519361413,0.0234375,6.2109375,male
0.19411115,0.089982047,0.293221071,0.236768402,0.132473127,0.047384008,0.269662921,1.304296875,0.0234375,8.109375,male
0.19910391,0.096119403,0.308210898,0.230895522,0.130840345,0.046966732,0.279069767,0.732730263,0.0234375,3.65625,male
0.207604351,0.105761844,0.25742988,0.244148528,0.129154166,0.04729064,0.275862069,0.993421053,0.0234375,8.296875,male
0.20759267,0.117098765,0.236643551,0.238950617,0.121468576,0.048048048,0.275862069,0.845214844,0.140625,5.109375,male
0.203307024,0.095846154,0.324342031,0.276769231,0.120619685,0.048484848,0.277456647,0.942307692,0.0234375,5.9765625,male
0.205165496,0.108181818,0.298338973,0.243181818,0.123840795,0.047244094,0.269662921,0.8765625,0.0234375,7.546875,male
0.206999257,0.097019749,0.308858369,0.241795332,0.147240541,0.047761194,0.279069767,1.065027574,0.0234375,5.109375,male
0.199547515,0.095890411,0.288317365,0.242123288,0.126176085,0.051118211,0.279069767,0.984920058,0.1640625,5.25,male
0.207734372,0.113927126,0.285756221,0.260161943,0.136535986,0.04743083,0.268156425,1.879136029,0.1640625,7.734375,male
0.201410318,0.088935428,0.281713292,0.24921466,0.136502524,0.048289738,0.274285714,1.714543269,0.0234375,5.484375,male
0.199628532,0.106570916,0.2597855,0.242800718,0.131036562,0.049433574,0.271186441,0.767578125,0.0234375,4.546875,male
0.204827436,0.093474962,0.256005024,0.276176024,0.131664828,0.047384008,0.277456647,0.927819293,0.0234375,6.7265625,male
0.206261361,0.113105925,0.231140821,0.27497307,0.120475541,0.047571853,0.256684492,0.928353659,0.0234375,4.9453125,male
0.191005065,0.090987433,0.270410218,0.157342908,0.138550531,0.047571853,0.274285714,1.381669207,0.1875,8.859375,male
0.197429884,0.077010463,0.267698742,0.248609865,0.139092964,0.048830112,0.271186441,1.19578125,0.140625,7.640625,male
0.203584985,0.091970803,0.279350918,0.24280292,0.1325074,0.046966732,0.275862069,0.67408288,0.0234375,3.5390625,male
0.185490112,0.089361702,0.358847537,0.160851064,0.128935969,0.049586777,0.26519337,1.118229167,0.0234375,9.328125,male
0.197065717,0.111712329,0.321227634,0.277123288,0.151059382,0.047571853,0.275862069,0.914732143,0.0234375,4.8515625,male
0.19249847,0.095722121,0.277162066,0.161755027,0.130911042,0.048387097,0.274285714,0.640243902,0.0234375,3.2578125,male
0.204769617,0.108324698,0.254528174,0.249050086,0.123878109,0.048730964,0.279069767,0.952083333,0.0234375,9.1171875,male
0.200012191,0.114333333,0.258112239,0.259466667,0.128058702,0.048533873,0.274285714,0.900240385,0.0234375,5.15625,male
0.20277871,0.122640902,0.299409147,0.273236715,0.137598862,0.050526316,0.277456647,1.177734375,0.0234375,8.8359375,male
0.191887053,0.078468606,0.379223034,0.183093415,0.118589752,0.046966732,0.275862069,1.332370924,0.140625,8.9296875,male
0.199945207,0.107028986,0.295207793,0.271376812,0.123511046,0.046920821,0.274285714,1.311954942,0.0234375,8.203125,male
0.207771971,0.113623188,0.269878869,0.266022544,0.129251031,0.048096192,0.262295082,0.594460227,0.0234375,4.640625,male
0.210950583,0.11282963,0.260030069,0.2688,0.139463331,0.04912999,0.275862069,0.967371324,0.0234375,8.2734375,male
0.203185109,0.101647059,0.249270604,0.234823529,0.125659378,0.050847458,0.263736264,0.832280585,0.0234375,6.8671875,male
0.199174754,0.116202144,0.305820776,0.2581317,0.131736517,0.047384008,0.279069767,0.682679521,0.0234375,7.6875,male
0.21379548,0.118690671,0.194830939,0.275875614,0.124716814,0.047337278,0.274285714,0.847478693,0.0234375,4.96875,male
0.197605797,0.109117647,0.290699492,0.28,0.127336359,0.047904192,0.271186441,1.4296875,0.0234375,7.2421875,male
0.20524014,0.114074074,0.313620141,0.23462963,0.129513965,0.050104384,0.279069767,1.495535714,0.0234375,7.7578125,male
0.173240521,0.097391304,0.490501409,0.166561265,0.126046797,0.057007126,0.274285714,1.052262931,0.0234375,5.296875,male
0.176593706,0.106740331,0.507880272,0.165009208,0.137366298,0.048681542,0.279069767,0.879241071,0.0234375,5.0859375,male
0.185961343,0.090643016,0.390450523,0.17631929,0.124491027,0.047105005,0.279069767,0.812255859,0.0234375,5.203125,male
0.179084502,0.089315068,0.439410279,0.183561644,0.11945597,0.046920821,0.279069767,0.7734375,0.0234375,3.8671875,male
0.172894271,0.095384615,0.509799143,0.164102564,0.131850807,0.04743083,0.277456647,1.231085526,0.0234375,7.40625,male
0.179979784,0.087352445,0.453555776,0.197369309,0.11278089,0.046966732,0.279069767,0.768369932,0.0234375,4.359375,male
0.175802654,0.082589928,0.495151803,0.181798561,0.131685645,0.048192771,0.275862069,0.982474662,0.0234375,4.3359375,male
0.179467404,0.078293839,0.479920458,0.171627172,0.126010822,0.046920821,0.279069767,0.59193314,0.0234375,3.75,male
0.180517281,0.076193656,0.437307687,0.215959933,0.121879873,0.04729064,0.277456647,1.0703125,0.0234375,6.234375,male
0.187812624,0.08379562,0.445016254,0.189051095,0.115525277,0.04729064,0.275862069,0.667633929,0.0234375,3.3515625,male
0.177653891,0.091229508,0.485663302,0.171557377,0.133118671,0.049792531,0.279069767,0.872544643,0.0234375,4.5703125,male
0.177190541,0.0878798,0.434457308,0.183706177,0.113288776,0.047151277,0.269662921,0.675585938,0.0234375,3.2109375,male
0.181508271,0.088447653,0.442032349,0.167797834,0.122968508,0.048096192,0.279069767,0.781850962,0.0234375,3.6328125,male
0.182851149,0.083575042,0.434536167,0.161956155,0.13326831,0.046966732,0.279069767,0.77943314,0.0234375,4.1953125,male
0.191087983,0.08074199,0.451028391,0.266779089,0.134564512,0.048192771,0.275862069,1.612165179,0.0234375,5.6015625,male
0.189113092,0.086690391,0.417317031,0.167900356,0.114191687,0.047151277,0.277456647,0.901339286,0.0234375,4.8046875,male
0.173844854,0.095428571,0.463690656,0.194857143,0.103198401,0.047666336,0.279069767,0.642045455,0.0234375,3.8671875,male
0.177226414,0.077619048,0.468707663,0.186190476,0.110994512,0.047384008,0.277456647,0.803571429,0.0234375,3.4921875,male
0.182667567,0.084528302,0.401957185,0.17645283,0.114208459,0.052287582,0.275862069,0.367838542,0.0234375,0.65625,male
0.18094034,0.074841121,0.476383581,0.18788785,0.116802254,0.049180328,0.277456647,0.732896959,0.0234375,3.6796875,male
0.186408926,0.088780488,0.459924412,0.172552846,0.125811395,0.048048048,0.279069767,1.10056516,0.0234375,5.8828125,male
0.175486137,0.096535948,0.488918172,0.19124183,0.123097018,0.048730964,0.275862069,1.226785714,0.0234375,5.2265625,male
0.178993873,0.1,0.521834832,0.172,0.130524788,0.04719764,0.271186441,1.128551136,0.0234375,5.25,male
0.178748028,0.093640857,0.496538664,0.175749588,0.114120351,0.047244094,0.279069767,1.178571429,0.0234375,4.3828125,male
0.181503834,0.077877814,0.502057935,0.185466238,0.109428321,0.047384008,0.269662921,1.369664634,0.0234375,5.484375,male
0.179933144,0.095775701,0.469940123,0.165383178,0.114183796,0.049740933,0.277456647,1.621875,0.1171875,8.6484375,male
0.179489929,0.091215559,0.447723288,0.177439222,0.121192596,0.047666336,0.272727273,0.690588663,0.0234375,4.546875,male
0.181635453,0.086183844,0.447815226,0.172367688,0.116920993,0.047477745,0.277456647,0.466992188,0.0234375,1.875,male
0.179277965,0.091577424,0.495579426,0.17829233,0.125539477,0.049382716,0.279069767,1.557617188,0.0234375,5.8359375,male
0.182899765,0.106688852,0.443322979,0.173311148,0.127434742,0.047384008,0.279069767,1.460755814,0.0234375,11.15625,male
0.180574898,0.09830721,0.451184027,0.170721003,0.119901796,0.048338369,0.277456647,1.274553571,0.0234375,4.4296875,male
0.177801597,0.082477341,0.481774121,0.170453172,0.103441482,0.046920821,0.279069767,0.64996189,0.0234375,4.9921875,male
0.183188264,0.078962723,0.403743472,0.177893031,0.115816217,0.046920821,0.277456647,0.785456731,0.0234375,4.7578125,male
0.176320392,0.090873147,0.476508105,0.195123558,0.124122292,0.048048048,0.277456647,1.139171512,0.0234375,3.75,male
0.171842711,0.095841584,0.500625193,0.191287129,0.125644951,0.047666336,0.279069767,0.689368207,0.0234375,5.2734375,male
0.180292493,0.087901235,0.441679417,0.19308642,0.112286787,0.046966732,0.277456647,0.928865132,0.0234375,10.03125,male
0.17539378,0.090588235,0.43363152,0.168096886,0.116504637,0.053333333,0.275862069,1.022460938,0.0234375,15.796875,male
0.178306366,0.099124088,0.448994152,0.159927007,0.112050685,0.047151277,0.279069767,0.947368421,0.0234375,5.390625,male
0.178260715,0.09442404,0.46019767,0.179966611,0.128866195,0.050579557,0.277456647,1.635298295,0.0234375,21.84375,male
0.179107886,0.095852761,0.43160315,0.168343558,0.12296844,0.05,0.277456647,1.08046875,0.0234375,4.3828125,male
0.179178443,0.098688525,0.568020163,0.21,0.134829168,0.047904192,0.279069767,1.0078125,0.0234375,3.5859375,male
0.17898703,0.063453237,0.407780529,0.17676259,0.127966709,0.047151277,0.275862069,0.848575368,0.0234375,5.0390625,male
0.177029273,0.081358491,0.491602856,0.173811321,0.124014928,0.048144433,0.279069767,1.202473958,0.0234375,5.8828125,male
0.184716985,0.113566434,0.397006195,0.18993007,0.109125577,0.047105005,0.277456647,0.6875,0.0234375,5.1796875,male
0.17664274,0.105,0.496348951,0.167777778,0.108005753,0.050314465,0.274285714,0.547585227,0.0234375,3.5859375,male
0.1799833,0.080512821,0.409303368,0.167692308,0.097719601,0.048192771,0.277456647,0.956031977,0.0234375,8.109375,male
0.184124505,0.092820513,0.450288446,0.177435897,0.12860115,0.047808765,0.279069767,0.986607143,0.0234375,6.3984375,male
0.183640419,0.105702811,0.382137343,0.182168675,0.107361578,0.04719764,0.277456647,0.765202703,0.0234375,5.1328125,male
0.182041446,0.097185741,0.357794185,0.164953096,0.10171155,0.047904192,0.266666667,0.512019231,0.0234375,3.375,male
0.180012485,0.105130112,0.413760631,0.168624535,0.130239784,0.050420168,0.268156425,0.878004808,0.0234375,4.3828125,male
0.189499818,0.08409396,0.426280062,0.170067114,0.118027148,0.047571853,0.277456647,0.6375,0.0234375,4.359375,male
0.179274115,0.101078838,0.423772277,0.097593361,0.104121351,0.047477745,0.268156425,0.389476103,0.0234375,0.65625,male
0.178277278,0.119487179,0.411099696,0.174358974,0.119124381,0.048289738,0.271186441,1.051930147,0.0234375,5.625,male
0.17799014,0.088768971,0.460453203,0.169983137,0.101705738,0.048048048,0.269662921,1.389945652,0.0234375,5.2265625,male
0.185981895,0.11377129,0.41697663,0.256836983,0.125241513,0.048241206,0.279069767,1.141845703,0.0234375,5.109375,male
0.182457003,0.090758621,0.419385798,0.171862069,0.113367426,0.04729064,0.279069767,0.867820946,0.0234375,6.421875,male
0.17824215,0.08212693,0.392310016,0.173859348,0.106731319,0.047477745,0.277456647,0.587139423,0.0234375,3.4921875,male
0.178319027,0.101684211,0.452294696,0.17045614,0.108441213,0.04729064,0.262295082,0.846608232,0.0234375,5.1796875,male
0.180947897,0.09260274,0.344087342,0.196164384,0.119246745,0.047904192,0.277456647,0.805191532,0.0234375,4.5,male
0.181409452,0.104,0.469409955,0.258666667,0.115335834,0.048533873,0.275862069,0.643066406,0.0234375,2.3671875,male
0.140026485,0.112974316,0.728458548,0.108102734,0.111841991,0.016376663,0.271186441,0.549913194,0.0078125,5.3359375,male
0.151008289,0.120571643,0.694493696,0.108251222,0.109587728,0.016789087,0.266666667,0.496424788,0.0078125,5.7578125,male
0.124012866,0.147502977,0.778156145,0.100484319,0.108312457,0.017112299,0.271186441,0.54296875,0.0078125,6.0234375,male
0.211044484,0.080919826,0.221826765,0.26468614,0.110204339,0.017003188,0.275862069,0.710677083,0.0078125,5.4765625,male
0.212146433,0.061167824,0.302727485,0.205683953,0.117417298,0.017621145,0.275862069,0.765243902,0.0078125,6.296875,male
0.20148412,0.093552015,0.522444216,0.266616682,0.115121204,0.019070322,0.216216216,1.089488636,0.0078125,5.640625,male
0.200262087,0.078358691,0.492887351,0.205901337,0.121578105,0.018518519,0.25,0.7546875,0.2421875,6.7265625,male
0.21255976,0.06804629,0.506981254,0.266276378,0.108128663,0.017917133,0.213333333,1.141276042,0.2578125,6.5234375,male
0.197223848,0.08600726,0.479557575,0.152958258,0.120218778,0.018244014,0.246153846,0.875,0.0078125,6.6640625,male
0.203374923,0.096723338,0.527009114,0.25511592,0.112811787,0.018934911,0.219178082,1.226190476,0.078125,6.359375,male
0.220205981,0.08004972,0.387574484,0.270254817,0.143267232,0.022630835,0.266666667,1.362268519,0.03125,6.7578125,male
0.202825881,0.088191268,0.585019472,0.269376299,0.110122557,0.015640274,0.266666667,0.984157986,0.234375,7,male
0.194073515,0.089718764,0.64301523,0.26889811,0.111646004,0.017718715,0.246153846,0.767578125,0.2421875,6.046875,male
0.152944897,0.105718475,0.500397698,0.108181818,0.105273511,0.023121387,0.271186441,0.585658482,0.0078125,4.5078125,male
0.155800819,0.102203532,0.530732814,0.097729184,0.090544436,0.016511868,0.222222222,0.298076923,0.0078125,0.6875,male
0.154570962,0.105456805,0.504293358,0.097973897,0.095153351,0.016309888,0.271186441,0.299913194,0.0078125,0.65625,male
0.143847996,0.098776444,0.499228756,0.098936535,0.099663884,0.015732547,0.271186441,0.441497093,0.0078125,2.5546875,male
0.160411482,0.106601307,0.451491668,0.096535948,0.094275447,0.016614746,0.228571429,0.43359375,0.0078125,5.0859375,male
0.158762249,0.106130228,0.511097834,0.103313923,0.090384381,0.016194332,0.150943396,0.586143092,0.09375,4.9375,male
0.162269222,0.113911439,0.52490468,0.090664207,0.107771501,0.016753927,0.271186441,0.33125,0.0078125,0.640625,male
0.144257305,0.120583942,0.677042744,0.094695864,0.118049517,0.022191401,0.271186441,0.416834677,0.0078125,1.7421875,male
0.149385631,0.118029197,0.607214445,0.213746959,0.118986489,0.016546019,0.275862069,0.440104167,0.0078125,2.2890625,male
0.148225799,0.142450408,0.754308596,0.005390898,0.127509831,0.017003188,0.275862069,0.745117188,0.0078125,6.421875,male
0.137711841,0.125301455,0.728386998,0.006694387,0.121963028,0.017241379,0.275862069,0.652549342,0.0078125,4.6796875,male
0.152058435,0.121919347,0.659293516,0.098192956,0.114909221,0.016048144,0.275862069,0.581659226,0.0078125,4.6640625,male
0.140650682,0.137461646,0.688573266,0.210097629,0.118052227,0.030131827,0.262295082,0.882472826,0.0078125,4.8046875,male
0.139010309,0.17271028,0.757766406,0.013391974,0.124160367,0.01880141,0.25,0.498046875,0.0078125,4.59375,male
0.149025235,0.12556701,0.605060753,0.207179007,0.113727943,0.025157233,0.275862069,0.359193314,0.0078125,1.765625,male
0.161514071,0.123598326,0.726932041,0.0986053,0.113915921,0.049689441,0.275862069,0.642663043,0.046875,4.3125,male
0.15303115,0.113946188,0.775887682,0.210784753,0.101673695,0.017353579,0.219178082,0.293229167,0.0390625,0.5625,male
0.165355154,0.112582322,0.67060173,0.099237435,0.102129697,0.070484581,0.130081301,0.3171875,0.1015625,0.7109375,male
0.1018246,0.146521106,0.665957033,0,0.10202384,0.015686275,0.271186441,0.049479167,0.0078125,0.21875,male
0.14639904,0.116639053,0.531648193,0,0.12112964,0.016260163,0.262295082,0.06200133,0.0078125,0.2421875,male
0.105003408,0.150755778,0.58565365,0,0.127332524,0.019184652,0.271186441,0.0859375,0.0078125,0.25,male
0.117169571,0.15140625,0.653184782,0,0.111190686,0.015640274,0.258064516,0.081182065,0.0078125,1.34375,male
0.143704465,0.112643678,0.476887224,0,0.112336208,0.016511868,0.275862069,0.041619318,0.0078125,0.234375,male
0.140367974,0.112859135,0.498558895,0,0.115006447,0.020539153,0.242424242,0.05859375,0.0078125,0.234375,male
0.11701903,0.165625,0.621858311,0,0.119255863,0.015686275,0.262295082,0.038217905,0.0078125,0.2421875,male
0.138468725,0.120054018,0.596864263,0,0.102113986,0.016293279,0.25,0.046205357,0.0078125,0.4765625,male
0.145217672,0.115792829,0.494952059,0,0.105503507,0.016494845,0.271186441,0.050223214,0.0078125,0.390625,male
0.135489626,0.122130178,0.581466119,0,0.094947705,0.015779093,0.195121951,0.068684896,0.0078125,0.4921875,male
0.121231112,0.145366667,0.613510786,0,0.105169128,0.016842105,0.253968254,0.020833333,0.0078125,0.1171875,male
0.11133414,0.158495749,0.620937921,0,0.09448064,0.015984016,0.266666667,0.061770833,0.0078125,1,male
0.141565645,0.107058824,0.657764699,0,0.120039907,0.028218695,0.246153846,0.09375,0.0078125,0.4140625,male
0.14149815,0.134115942,0.639514132,0,0.123834609,0.016243655,0.266666667,0.143049569,0.0078125,0.9453125,male
0.15201312,0.140466978,0.583329318,0,0.114209242,0.018038331,0.262295082,0.141071429,0.0078125,1.625,male
0.156963472,0.123451251,0.575436741,0,0.121278836,0.020645161,0.253968254,0.152777778,0.0078125,0.5625,male
0.150493825,0.122239343,0.587613069,0,0.131708252,0.019704433,0.275862069,0.107371795,0.0078125,0.5234375,male
0.168878635,0.120638298,0.471210923,0,0.111915745,0.027874564,0.25,0.1359375,0.0078125,0.515625,male
0.142579035,0.140941704,0.653991598,0,0.092487352,0.015873016,0.262295082,0.058919271,0.0078125,0.2578125,male
0.164679901,0.119865169,0.544226797,0,0.12307262,0.03047619,0.253968254,0.134765625,0.0078125,0.5234375,male
0.112687253,0.163178808,0.694301393,0,0.116836774,0.018244014,0.271186441,0.113671875,0.0078125,0.59375,male
